,Content ID,,Datetime,Content Type,Category,Sentiment,Score,Reaction Type
250,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,19/9/20 22:29,GIF,tennis,neutral,20,indifferent
251,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,29/5/21 7:21,GIF,tennis,positive,75,super love
252,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,15/5/21 19:04,GIF,tennis,negative,12,worried
253,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,15/8/20 12:27,GIF,tennis,positive,45,intrigued
254,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,31/3/21 15:51,GIF,tennis,negative,0,disgust
255,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,15/2/21 3:32,GIF,tennis,neutral,35,peeking
256,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,29/3/21 19:03,GIF,tennis,negative,15,scared
257,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,29/7/20 10:40,GIF,tennis,negative,15,scared
258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,8/5/21 13:47,GIF,tennis,negative,5,hate
259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,6/11/20 2:36,GIF,tennis,positive,60,heart
260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,25/7/20 16:31,GIF,tennis,positive,75,super love
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,4/12/20 0:56,GIF,tennis,negative,12,worried
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,22/9/20 2:08,GIF,tennis,positive,75,super love
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,5/7/20 5:50,GIF,tennis,negative,5,hate
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,20/10/20 12:11,GIF,tennis,positive,70,want
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,11/1/21 6:02,GIF,tennis,positive,60,heart
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,28/2/21 7:51,GIF,tennis,positive,70,want
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,6/12/20 13:45,GIF,tennis,positive,45,intrigued
268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,5/5/21 9:54,GIF,tennis,neutral,35,peeking
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,27/8/20 18:36,GIF,tennis,positive,30,interested
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,15/10/20 1:29,GIF,tennis,positive,60,heart
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,15/1/21 11:33,GIF,tennis,neutral,35,peeking
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,1/3/21 8:26 PM,GIF,tennis,positive,45,intrigued
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,28/11/20 2:11,GIF,tennis,neutral,35,peeking
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,26/6/20 19:05,GIF,tennis,positive,60,heart
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,30/12/20 13:37,GIF,tennis,positive,70,cherish
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,14/2/21 21:15,GIF,tennis,positive,75,super love
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,27/3/21 20:07,GIF,tennis,positive,70,cherish
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,23/8/20 7:38,GIF,tennis,negative,10,dislike
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,9/11/20 8:23,GIF,tennis,positive,60,heart
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,12/5/21 20:45,GIF,tennis,negative,5,hate
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,15/4/21 13:23,GIF,tennis,negative,5,hate
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,16/8/20 22:58,GIF,tennis,neutral,35,peeking
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,11/9/20 16:22,GIF,tennis,negative,0,disgust
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,13/4/21 1:43,GIF,tennis,positive,45,intrigued
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,13/12/20 15:59,GIF,tennis,positive,70,cherish
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,3/12/20 8:08,GIF,tennis,negative,10,dislike
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,13/10/20 16:31,GIF,tennis,negative,0,disgust
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,4/12/20 10:04,GIF,tennis,positive,70,want
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,25/1/21 11:00,GIF,tennis,neutral,35,peeking
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,4/5/21 19:40,GIF,tennis,negative,5,hate
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,23/7/20 19:31,GIF,tennis,negative,0,disgust
292,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,6/1/21 6:08,video,food,positive,65,love
293,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,21/10/20 3:48,video,food,negative,12,worried
294,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,23/2/21 22:36,video,food,negative,12,worried
295,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,26/1/21 1:00,video,food,positive,75,super love
296,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,18/12/20 14:07,video,food,neutral,35,peeking
297,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,23/5/21 23:27,video,food,neutral,20,indifferent
298,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,31/10/20 3:17,video,food,negative,12,worried
299,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,20/2/21 20:02,video,food,neutral,20,indifferent
300,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,28/10/20 13:14,video,food,positive,75,super love
301,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,30/8/20 0:08,video,food,neutral,35,peeking
302,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,8/12/20 13:12,video,food,negative,0,disgust
303,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,4/11/20 21:06,video,food,negative,15,scared
304,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,24/8/20 13:48,video,food,negative,15,scared
305,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,5/1/21 13:15,video,food,negative,0,disgust
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,28/2/21 9:21,video,food,positive,72,adore
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,22/9/20 4:09,video,food,negative,10,dislike
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,8/11/20 2:43,video,food,negative,0,disgust
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,26/10/20 11:48,video,food,positive,65,love
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,4/11/20 14:58,video,food,positive,60,heart
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,31/5/21 1:24,video,food,positive,65,love
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,7/3/21 6:31,video,food,neutral,35,peeking
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,17/6/21 23:27,video,food,positive,45,intrigued
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,27/7/20 23:54,video,food,positive,45,intrigued
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,19/4/21 1:45,video,food,negative,0,disgust
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,5/10/20 13:55,video,food,positive,50,like
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,28/9/20 8:49,video,food,positive,75,super love
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,25/2/21 4:02,video,food,negative,10,dislike
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,24/12/20 22:31,video,food,positive,60,heart
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,15/6/21 12:15,video,food,positive,60,heart
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,3/5/21 23:10,video,food,negative,10,dislike
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,12/2/21 4:23,video,food,positive,45,intrigued
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,31/8/20 0:39,video,food,positive,72,adore
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,11/1/21 8:47,video,food,neutral,20,indifferent
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,2/8/20 20:28,video,food,positive,75,super love
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,18/10/20 12:49,video,food,negative,0,disgust
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,28/3/21 8:08,video,food,neutral,35,peeking
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,11/2/21 4:02,video,food,positive,75,super love
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,12/8/20 23:43,video,food,positive,60,heart
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,7/1/21 2:48,video,food,negative,15,scared
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,27/10/20 3:58,video,food,positive,30,interested
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,19/2/21 0:55,video,food,negative,15,scared
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,8/6/21 10:45,video,food,positive,75,super love
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,18/10/20 4:17,video,food,positive,50,like
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,5/11/20 13:54,video,food,positive,75,super love
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,16/8/20 12:12,video,food,positive,45,intrigued
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,14/10/20 14:55,video,food,negative,15,scared
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,1/4/21 12:04 PM,video,food,neutral,35,peeking
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,25/9/20 6:17,video,food,positive,50,like
340,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,,3/3/21 18:40,audio,travel,positive,45,intrigued
341,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,,30/10/20 3:52,GIF,fitness,positive,30,interested
342,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,,12/2/21 5:48,GIF,fitness,positive,50,like
343,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,,8/2/21 3:28,GIF,fitness,negative,0,disgust
344,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,,2/4/21 7:49,GIF,fitness,positive,30,interested
345,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,,30/6/20 5:53,GIF,fitness,negative,12,worried
346,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,,22/10/20 23:10,GIF,fitness,negative,12,worried
347,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,,16/6/21 13:46,GIF,fitness,neutral,20,indifferent
348,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,,10/8/20 13:42,GIF,fitness,positive,70,cherish
349,f332d362-dc48-46c2-a64b-641157c0987e,,26/7/20 19:34,GIF,soccer,positive,72,adore
350,f332d362-dc48-46c2-a64b-641157c0987e,,12/12/20 15:31,GIF,soccer,positive,30,interested
351,f332d362-dc48-46c2-a64b-641157c0987e,,21/8/20 15:22,GIF,soccer,positive,70,want
352,f332d362-dc48-46c2-a64b-641157c0987e,,31/5/21 20:37,GIF,soccer,neutral,20,indifferent
353,f332d362-dc48-46c2-a64b-641157c0987e,,14/2/21 6:00,GIF,soccer,neutral,20,indifferent
354,f332d362-dc48-46c2-a64b-641157c0987e,,15/2/21 20:35,GIF,soccer,negative,0,disgust
355,a2e93b29-9259-4092-a4d7-62d5e823bb74,,8/9/20 14:01,video,public speaking,negative,5,hate
356,a2e93b29-9259-4092-a4d7-62d5e823bb74,,28/10/20 7:37,video,public speaking,negative,12,worried
357,a2e93b29-9259-4092-a4d7-62d5e823bb74,,21/11/20 19:53,video,public speaking,positive,30,interested
358,a2e93b29-9259-4092-a4d7-62d5e823bb74,,16/10/20 22:41,video,public speaking,negative,15,scared
359,a2e93b29-9259-4092-a4d7-62d5e823bb74,,8/1/21 12:46,video,public speaking,negative,5,hate
360,a2e93b29-9259-4092-a4d7-62d5e823bb74,,7/9/20 6:55,video,public speaking,positive,70,want
361,a2e93b29-9259-4092-a4d7-62d5e823bb74,,26/1/21 16:14,video,public speaking,negative,5,hate
362,a2e93b29-9259-4092-a4d7-62d5e823bb74,,15/9/20 22:47,video,public speaking,negative,12,worried
363,a2e93b29-9259-4092-a4d7-62d5e823bb74,,9/11/20 0:34,video,public speaking,positive,65,love
364,a2e93b29-9259-4092-a4d7-62d5e823bb74,,3/9/20 13:36,video,public speaking,positive,50,like
365,a2e93b29-9259-4092-a4d7-62d5e823bb74,,1/2/21 4:49 AM,video,public speaking,neutral,20,indifferent
366,a2e93b29-9259-4092-a4d7-62d5e823bb74,,14/4/21 18:36,video,public speaking,positive,70,want
367,a2e93b29-9259-4092-a4d7-62d5e823bb74,,12/1/21 11:57,video,public speaking,positive,65,love
368,a2e93b29-9259-4092-a4d7-62d5e823bb74,,2/11/20 22:53,video,public speaking,negative,10,dislike
369,a2e93b29-9259-4092-a4d7-62d5e823bb74,,8/3/21 0:05,video,public speaking,positive,60,heart
370,a2e93b29-9259-4092-a4d7-62d5e823bb74,,14/9/20 5:11,video,public speaking,positive,70,want
371,a2e93b29-9259-4092-a4d7-62d5e823bb74,,28/7/20 9:50,video,public speaking,negative,10,dislike
372,a2e93b29-9259-4092-a4d7-62d5e823bb74,,30/6/20 1:25,video,public speaking,positive,70,want
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,,26/1/21 19:53,video,public speaking,positive,72,adore
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,,30/6/20 7:10,video,public speaking,positive,70,cherish
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,,19/5/21 16:20,video,public speaking,positive,72,adore
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,,11/3/21 23:55,video,public speaking,positive,70,want
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,,17/10/20 22:39,video,public speaking,positive,70,want
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,,12/4/21 17:12,video,public speaking,positive,72,adore
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,,25/11/20 1:57,video,public speaking,negative,5,hate
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,,9/6/21 9:41,video,public speaking,negative,0,disgust
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,,20/5/21 17:51,video,public speaking,neutral,35,peeking
382,a2e93b29-9259-4092-a4d7-62d5e823bb74,,30/9/20 18:09,video,public speaking,negative,5,hate
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,,7/10/20 16:03,video,public speaking,positive,75,super love
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,,7/10/20 1:24,video,public speaking,negative,15,scared
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,,11/1/21 16:13,video,public speaking,negative,15,scared
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,,26/12/20 6:13,video,public speaking,negative,0,disgust
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,,15/6/21 17:31,video,public speaking,negative,0,disgust
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,,21/5/21 9:25,video,public speaking,negative,15,scared
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,,14/11/20 15:11,video,public speaking,positive,45,intrigued
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,,5/5/21 15:38,video,public speaking,positive,75,super love
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,,17/8/20 10:08,video,public speaking,positive,30,interested
392,a2e93b29-9259-4092-a4d7-62d5e823bb74,,31/12/20 5:53,video,public speaking,positive,45,intrigued
393,9b3a6d30-48e8-476c-82be-9031524bd04d,,21/11/20 3:14,video,food,negative,0,disgust
394,9b3a6d30-48e8-476c-82be-9031524bd04d,,5/10/20 18:00,video,food,negative,5,hate
395,9b3a6d30-48e8-476c-82be-9031524bd04d,,28/5/21 15:20,video,food,positive,70,cherish
396,9b3a6d30-48e8-476c-82be-9031524bd04d,,12/1/21 12:14,video,food,negative,5,hate
397,9b3a6d30-48e8-476c-82be-9031524bd04d,,20/2/21 0:07,video,food,negative,15,scared
398,9b3a6d30-48e8-476c-82be-9031524bd04d,,14/7/20 21:01,video,food,positive,45,intrigued
399,9b3a6d30-48e8-476c-82be-9031524bd04d,,5/6/21 10:04,video,food,negative,12,worried
400,9b3a6d30-48e8-476c-82be-9031524bd04d,,23/3/21 1:55,video,food,positive,70,want
401,9b3a6d30-48e8-476c-82be-9031524bd04d,,18/5/21 9:52,video,food,positive,70,cherish
402,9b3a6d30-48e8-476c-82be-9031524bd04d,,31/8/20 5:22,video,food,negative,15,scared
403,9b3a6d30-48e8-476c-82be-9031524bd04d,,4/6/21 16:57,video,food,positive,50,like
404,9b3a6d30-48e8-476c-82be-9031524bd04d,,1/1/21 11:23 AM,video,food,negative,0,disgust
405,9b3a6d30-48e8-476c-82be-9031524bd04d,,29/5/21 4:16,video,food,negative,10,dislike
406,9b3a6d30-48e8-476c-82be-9031524bd04d,,18/7/20 10:43,video,food,positive,30,interested
407,9b3a6d30-48e8-476c-82be-9031524bd04d,,7/11/20 1:54,video,food,positive,72,adore
408,9b3a6d30-48e8-476c-82be-9031524bd04d,,11/8/20 12:01,video,food,positive,50,like
409,9b3a6d30-48e8-476c-82be-9031524bd04d,,24/7/20 18:23,video,food,negative,10,dislike
410,9b3a6d30-48e8-476c-82be-9031524bd04d,,8/10/20 8:38,video,food,negative,15,scared
411,9b3a6d30-48e8-476c-82be-9031524bd04d,,5/2/21 13:05,video,food,neutral,20,indifferent
412,9b3a6d30-48e8-476c-82be-9031524bd04d,,9/11/20 3:05,video,food,neutral,20,indifferent
413,9b3a6d30-48e8-476c-82be-9031524bd04d,,26/7/20 10:36,video,food,positive,30,interested
414,9b3a6d30-48e8-476c-82be-9031524bd04d,,19/5/21 4:30,video,food,positive,50,like
415,9b3a6d30-48e8-476c-82be-9031524bd04d,,15/11/20 22:53,video,food,positive,75,super love
416,9b3a6d30-48e8-476c-82be-9031524bd04d,,4/2/21 13:45,video,food,negative,12,worried
417,9b3a6d30-48e8-476c-82be-9031524bd04d,,1/8/20 23:38,video,food,positive,45,intrigued
418,9b3a6d30-48e8-476c-82be-9031524bd04d,,22/9/20 17:07,video,food,positive,75,super love
419,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,21/5/21 12:47,video,tennis,positive,72,adore
420,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,25/2/21 12:05,video,tennis,neutral,35,peeking
421,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,10/4/21 9:41,video,tennis,negative,0,disgust
422,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,6/4/21 19:56,video,tennis,negative,12,worried
423,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,5/4/21 16:42,video,tennis,negative,12,worried
424,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,14/12/20 12:53,video,tennis,negative,0,disgust
425,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,6/3/21 10:03,video,tennis,positive,60,heart
426,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,12/10/20 1:42,video,tennis,negative,5,hate
427,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,14/11/20 10:25,video,tennis,positive,50,like
428,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,7/6/21 12:44,video,tennis,negative,15,scared
429,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,13/2/21 13:45,video,tennis,negative,5,hate
430,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,8/5/21 11:21,video,tennis,positive,65,love
431,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,20/11/20 19:09,video,tennis,negative,15,scared
432,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,18/7/20 3:52,video,tennis,positive,70,want
433,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,27/8/20 15:23,video,tennis,positive,65,love
434,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,29/9/20 2:49,video,tennis,negative,10,dislike
435,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,17/8/20 14:29,video,tennis,positive,50,like
436,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,16/8/20 17:45,video,tennis,positive,70,want
437,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,6/7/20 0:08,video,tennis,positive,50,like
438,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,22/7/20 1:15,video,tennis,positive,60,heart
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,16/5/21 13:24,video,tennis,negative,15,scared
440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,20/5/21 22:09,video,tennis,positive,65,love
441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,11/2/21 8:54,video,tennis,negative,5,hate
442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,3/8/20 17:58,video,tennis,positive,45,intrigued
443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,18/9/20 16:29,video,tennis,positive,70,want
444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,27/3/21 8:58,video,tennis,negative,5,hate
445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,13/7/20 21:02,video,tennis,negative,10,dislike
446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,19/1/21 3:07,video,tennis,positive,75,super love
447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,30/4/21 6:11,video,tennis,positive,70,want
448,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,4/4/21 1:34,video,tennis,positive,50,like
449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,3/2/21 18:41,video,tennis,neutral,20,indifferent
450,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,6/10/20 10:20,video,tennis,negative,0,disgust
451,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,7/11/20 17:59,video,tennis,positive,30,interested
452,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,22/12/20 1:07,video,tennis,negative,10,dislike
453,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,20/3/21 14:45,video,tennis,neutral,20,indifferent
454,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,14/8/20 9:02,video,tennis,positive,45,intrigued
455,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,20/9/20 19:55,video,tennis,positive,45,intrigued
456,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,20/12/20 16:12,video,tennis,negative,15,scared
457,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,8/5/21 18:54,video,tennis,positive,72,adore
458,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,23/10/20 18:02,video,tennis,neutral,35,peeking
459,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,27/8/20 15:08,video,tennis,negative,0,disgust
460,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,23/5/21 4:59,video,tennis,positive,70,cherish
461,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,27/11/20 2:50,video,tennis,positive,65,love
462,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,16/4/21 11:15,video,tennis,positive,75,super love
463,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,29/5/21 4:12,video,tennis,negative,5,hate
464,baa2db00-81ba-4c34-b17d-dd950bfa133b,,27/10/20 22:11,GIF,soccer,negative,12,worried
465,baa2db00-81ba-4c34-b17d-dd950bfa133b,,3/4/21 5:44,GIF,soccer,positive,45,intrigued
466,baa2db00-81ba-4c34-b17d-dd950bfa133b,,29/6/20 7:21,GIF,soccer,negative,10,dislike
467,baa2db00-81ba-4c34-b17d-dd950bfa133b,,24/9/20 6:28,GIF,soccer,negative,5,hate
468,baa2db00-81ba-4c34-b17d-dd950bfa133b,,13/9/20 8:14,GIF,soccer,negative,0,disgust
469,baa2db00-81ba-4c34-b17d-dd950bfa133b,,19/8/20 3:04,GIF,soccer,negative,0,disgust
470,baa2db00-81ba-4c34-b17d-dd950bfa133b,,11/5/21 19:35,GIF,soccer,positive,70,cherish
471,baa2db00-81ba-4c34-b17d-dd950bfa133b,,2/4/21 19:50,GIF,soccer,neutral,20,indifferent
472,baa2db00-81ba-4c34-b17d-dd950bfa133b,,22/9/20 1:23,GIF,soccer,positive,70,cherish
473,baa2db00-81ba-4c34-b17d-dd950bfa133b,,5/8/20 16:00,GIF,soccer,negative,15,scared
474,baa2db00-81ba-4c34-b17d-dd950bfa133b,,15/12/20 21:35,GIF,soccer,neutral,20,indifferent
475,baa2db00-81ba-4c34-b17d-dd950bfa133b,,28/5/21 7:57,GIF,soccer,positive,65,love
476,baa2db00-81ba-4c34-b17d-dd950bfa133b,,9/6/21 3:55,GIF,soccer,positive,65,love
477,baa2db00-81ba-4c34-b17d-dd950bfa133b,,7/9/20 15:21,GIF,soccer,positive,70,cherish
478,baa2db00-81ba-4c34-b17d-dd950bfa133b,,8/8/20 0:29,GIF,soccer,negative,10,dislike
479,baa2db00-81ba-4c34-b17d-dd950bfa133b,,19/12/20 19:32,GIF,soccer,positive,50,like
480,baa2db00-81ba-4c34-b17d-dd950bfa133b,,24/5/21 6:17,GIF,soccer,negative,5,hate
481,baa2db00-81ba-4c34-b17d-dd950bfa133b,,26/1/21 7:25,GIF,soccer,negative,12,worried
482,baa2db00-81ba-4c34-b17d-dd950bfa133b,,30/10/20 16:05,GIF,soccer,positive,75,super love
483,baa2db00-81ba-4c34-b17d-dd950bfa133b,,13/6/21 16:05,GIF,soccer,positive,60,heart
484,baa2db00-81ba-4c34-b17d-dd950bfa133b,,18/12/20 2:24,GIF,soccer,positive,30,interested
485,baa2db00-81ba-4c34-b17d-dd950bfa133b,,21/7/20 16:09,GIF,soccer,negative,15,scared
486,baa2db00-81ba-4c34-b17d-dd950bfa133b,,5/2/21 15:30,GIF,soccer,positive,50,like
487,baa2db00-81ba-4c34-b17d-dd950bfa133b,,10/12/20 5:51,GIF,soccer,positive,70,cherish
488,baa2db00-81ba-4c34-b17d-dd950bfa133b,,26/9/20 12:50,GIF,soccer,positive,65,love
489,baa2db00-81ba-4c34-b17d-dd950bfa133b,,13/1/21 16:16,GIF,soccer,positive,70,want
490,baa2db00-81ba-4c34-b17d-dd950bfa133b,,12/11/20 17:49,GIF,soccer,positive,50,like
491,baa2db00-81ba-4c34-b17d-dd950bfa133b,,9/3/21 21:30,GIF,soccer,negative,0,disgust
492,baa2db00-81ba-4c34-b17d-dd950bfa133b,,18/5/21 3:47,GIF,soccer,positive,60,heart
493,baa2db00-81ba-4c34-b17d-dd950bfa133b,,12/6/21 22:03,GIF,soccer,positive,75,super love
494,f98dde71-ce1d-4f6c-bb05-ae05779d2207,,2/8/20 18:35,GIF,soccer,positive,75,super love
495,f98dde71-ce1d-4f6c-bb05-ae05779d2207,,14/4/21 13:48,GIF,soccer,negative,5,hate
496,f98dde71-ce1d-4f6c-bb05-ae05779d2207,,12/12/20 23:02,GIF,soccer,negative,0,disgust
497,f98dde71-ce1d-4f6c-bb05-ae05779d2207,,24/8/20 9:55,GIF,soccer,neutral,20,indifferent
